Convenience Retail Asia Ltd,2001-01-13
Tawana Resources NL,2001-01-13
Hannstar Board Corp,2001-01-14
E-Amigos.com Inc,2001-01-15
Lindsell Train Investment Trst,2001-01-15
China Constr Intl Dvlp Co Ltd,2001-01-16
e.star Infotech Limited,2001-01-16
Sichuan Atlantic Welding,2001-01-16
Close Technology & General VCT,2001-01-17
Guizhou Redstar Developing Co,2001-01-17
Holy-Dis,2001-01-17
Equitech Corp,2001-01-18
MEC Co Ltd,2001-01-18
Nanjing Textiles Import&Export,2001-01-18
Namakwa Diamond Co NL,2001-01-18
abc Multiactive Ltd,2001-01-19
Caliente Capital Corp,2001-01-19
Computer Institute of Japan,2001-01-19
Aberdeen Growth VCT I/II Plc,2001-01-22
Dr Hoenle AG,2001-01-22
Ei-Nets Ltd,2001-01-22
Galahad Capital PLC,2001-01-22
Ingress Corp Bhd,2001-01-22
Rare Capital Inc,2001-01-22
Sportingbet.com (UK) Plc,2001-01-22
Tiger Resource Finance plc,2001-01-22
TIME dotCom Bhd,2001-01-22
Nuveen MD Div Adv Muni  Fund,2001-01-23
Brightwave Ventures Inc,2001-01-24
Nuveen Virginia Dividend,2001-01-24
Warthog PLC,2001-01-24
Acacia Sales Inc,2001-01-25
Align Technology Inc,2001-01-25
Dialzo SA,2001-01-25
Geared Oppotunities Income,2001-01-25
Nuveen North Carolina,2001-01-25
Nuveen CT Div Adv Muni Fund,2001-01-25
Peet's Coffee & Tea Inc,2001-01-25
Spelna Capital Corp,2001-01-25
Escape.com Inc,2001-01-26
Futureview Inc,2001-01-26
International Sasha Corp,2001-01-26
Danionics A/S,2001-01-26
Ador Powertron Limited,2001-01-29
Avalon Works Corp,2001-01-29
Chin Yang Chemical Corporation,2001-01-29
Hawkeye Ventures Inc,2001-01-29
Magellan Biotech Inc,2001-01-29
Baronsmead VCT 3 PLC,2001-01-30
Exact Sciences Corp,2001-01-30
Multimedia network computer,2001-01-30
Nuveen Arizona Div Muni Fund,2001-01-30
Nuveen MASS Div Advantage Fund,2001-01-30
Creed Corp,2001-01-31
Daewoo Shipbuilding & Marine,2001-01-31
Mirabel Resources Inc,2001-01-31
Transp Mgmt Syst Cons(GA Pind),2001-01-31
Golden Oil Corp,2001-02-01
Kokusai Co Ltd,2001-02-01
TravelSky Technology Ltd,2001-02-01
Alouettes 1974 Capital Inc,2001-02-02
ATAC Resources Ltd,2001-02-02
Daewoo Heavy Industries & Mach,2001-02-02
Deutsche Boerse AG,2001-02-02
Ideas International Ltd,2001-02-02
Inter Action Corp,2001-02-02
Leisure & Media VCT PLC,2001-02-02
Techwayson Holdings Ltd,2001-02-02
Taiwan Hon Chuan Enterprise Co,2001-02-03
ATP Oil & Gas Corp,2001-02-05
Digital Nervous Systems Inc,2001-02-05
Direct Message PLC(L Gardner),2001-02-05
iQ infotech Ltd,2001-02-05
Oystertec PLC,2001-02-05
PCG Ventures Inc,2001-02-05
Stratos Biotechnologies Inc,2001-02-05
Williams Energy Partners LP,2001-02-05
Artemis AiM VCT plc,2001-02-06
Business & Decision Group,2001-02-06
Nihon Enterprise Co Ltd,2001-02-06
Suzuki Co Ltd,2001-02-06
Takamatsu Machinery Co Ltd,2001-02-06
Toyo Bus Engineering Corp,2001-02-06
Vencemos Group,2001-02-06
Hereward Ventures PLC,2001-02-07
KPMG Consulting Inc,2001-02-07
Nihon Micro Coating Co Ltd,2001-02-07
Sungji Electronics Co Ltd,2001-02-07
Investors Capital Holdings Ltd,2001-02-08
Itesoft,2001-02-08
Oil States International Inc,2001-02-08
Sofmap Co Ltd,2001-02-08
Sunways AG,2001-02-08
Tribal Group PLC,2001-02-08
Aquacell Technologies Inc,2001-02-09
B2B Solutions Inc,2001-02-09
Buckeye Energy Corp,2001-02-09
ECS Holdings Ltd,2001-02-09
Kingdee Intl Software Grp Co,2001-02-09
Kubotek Corp,2001-02-09
Tempest Energy Corp,2001-02-09
Third Wave Technologies Inc,2001-02-09
Unit Energy Europe AG,2001-02-09
GMX Resources Inc,2001-02-12
Mid-Day Multimedia Ltd,2001-02-12
Weifang Yaxing Chemical Co Ltd,2001-02-12
Well Communication Corp,2001-02-12
Dimension AB,2001-02-13
EpiTan Ltd,2001-02-13
Globsyn Technologies Ltd,2001-02-13
Hotels de Paris,2001-02-13
Orange SA,2001-02-13
Painthouse Co Ltd,2001-02-13
Real Time Measurements Inc,2001-02-13
YEARS Trust,2001-02-13
ACCESS Co Ltd,2001-02-14
Andhra Bank Ltd,2001-02-14
BDT Invest Global Fund Plc,2001-02-14
co.don AG,2001-02-14
Everfocus Electronics Corp,2001-02-14
Integra2000 Ltd,2001-02-14
King Capital Corporation,2001-02-14
Prime Systems Corp,2001-02-14
Staffing Ventures PLC,2001-02-14
Riverstone Networks Inc,2001-02-15
Shanghai Jahwa United Co Ltd,2001-02-15
Singer & Friedlander AIM 3,2001-02-15
JiLin Sino-Microelectronics Co,2001-02-16
Precision System Science,2001-02-16
Top Glove Corp Bhd,2001-02-16
Acegas(Trieste),2001-02-17
Edimax Technology Co Ltd,2001-02-17
Blavod Black Vodka Plc,2001-02-19
IKF Software.com Ltd,2001-02-19
ITE(Holdings)Ltd,2001-02-19
Moving Picture Co(India)Ltd,2001-02-19
Open Loop Inc,2001-02-19
Shinto Co Ltd,2001-02-19
TXC Corp,2001-02-19
D-Link(India)Ltd,2001-02-20
Pihsiang Machinery Mnfg Co Ltd,2001-02-20
ABI Capital Corp,2001-02-21
Cytovax Biotechnologies Inc,2001-02-21
Edinburgh Leveraged Income,2001-02-21
InnoValues Precision Ltd,2001-02-21
Propan Homes Plc,2001-02-21
CNOOC Ltd,2001-02-22
Datum Technologys (India) Ltd,2001-02-22
Guangdong Kangmei Pharm Co Ltd,2001-02-22
NetScout Capital Corp,2001-02-22
SKB Shutters Corp Bhd,2001-02-22
BC Income & Growth Fund Plc,2001-02-23
LANKom Electronics Ltd,2001-02-23
Nanso Transport Co Ltd,2001-02-23
Petrola Hellas SA,2001-02-23
Bright Led Electronics Corp,2001-02-25
Panbio Ltd,2001-02-25
Powercom Co Ltd,2001-02-25
D nonce Technology Bhd,2001-02-26
E-silkroad Holdings Ltd,2001-02-26
MaxTech Ventures Inc,2001-02-26
Sunvic Co Ltd,2001-02-26
TTL Holdings Ltd,2001-02-26
Aqua Capital Corp,2001-02-27
Smart Api Venture Capital,2001-02-27
Aspire Capital Inc,2001-02-28
iLink Holdings Ltd,2001-02-28
Kawatetsu Systems Inc,2001-02-28
Merge Housing Bhd,2001-02-28
Millfield Group PLC,2001-02-28
PCU Italia SpA,2001-02-28
Record Investments Ltd,2001-02-28
AFC Enterprises Inc,2001-03-01
Hemosol Inc,2001-03-01
Itochu-Shokuhin Co Ltd,2001-03-01
Keyworld Investments PLC,2001-03-01
Memscap SA,2001-03-01
Transition Therapeutics Inc,2001-03-01
Apamanshop Co Ltd,2001-03-02
IDS SA,2001-03-02
KBC Biotech Privak,2001-03-02
Key Ware Electronics Co Ltd,2001-03-02
Pro-AMS US Trust,2001-03-02
YKT Corp,2001-03-02
National General Insurance Co,2001-03-03
Southern Information Systems,2001-03-04
Austereo Group Ltd,2001-03-05
Emerging Display Tech Corp,2001-03-05
Frontline Tech Corp Ltd,2001-03-05
ICP Electronics Inc,2001-03-05
Kawase Computer Supplies,2001-03-05
Neptune Capital Corp,2001-03-05
Thrane & Thrane A/S,2001-03-05
Cap Gains Inc STREAMS Corp,2001-03-06
Cellestis Ltd,2001-03-06
eVenture Capital Corp,2001-03-06
Holy Smoke Capital Corp,2001-03-06
Platinum Group Metals Ltd,2001-03-06
Seattle Genetics Inc,2001-03-06
Shenyang Jinshan,2001-03-06
Stelmar Shipping Ltd,2001-03-06
Adamus Resources Ltd,2001-03-07
Global Bio-chem Tech Grp Co,2001-03-07
Jiangxi Lianchuang Optoelectn,2001-03-07
Mobiletron Electronics Co Ltd,2001-03-07
Encore Acquisition Co,2001-03-08
Loudcloud Inc,2001-03-08
Weboz Ltd,2001-03-08
Cybit Holdings PLC,2001-03-09
Framlington Split Income Trust,2001-03-09
GECI International SA,2001-03-09
OHB Teledata AG,2001-03-09
Pado Corp,2001-03-09
Westmag Ltd,2001-03-09
Tung Lok Rest(2000)Ltd,2001-03-10
Colt Capital Corp,2001-03-12
Contemporary Enterprises Plc,2001-03-12
Data Systems Consulting Co Ltd,2001-03-12
Indosiar Visual Mandiri PT,2001-03-12
Jupiter Investment Trust,2001-03-12
Oxford BioMedica PLC,2001-03-12
Sixty Split Corp,2001-03-12
TEE International Ltd,2001-03-12
Tornos-Bechler Group,2001-03-12
Cyan Corp,2001-03-13
EVI Education Asia Ltd,2001-03-13
Guangzhou Donghua Enterprise,2001-03-13
LS telcom AG,2001-03-13
SP Telecommunications Ltd,2001-03-13
Caffe Nero,2001-03-14
Destiny Technology Corp,2001-03-14
Inner Mongolia Eerduosi,2001-03-14
Peoples Food Holdings Ltd,2001-03-14
Sichuan Guodong Constr Co Ltd,2001-03-14
Compucase Enterprise Co Ltd,2001-03-15
Investec High Income Trust,2001-03-15
Macpartner.fr,2001-03-15
PatientLine Plc,2001-03-15
Photonics Corp,2001-03-15
SureBeam Corp(Titan Corp),2001-03-15
Agiplan TechnoSoft AG,2001-03-16
Amelca,2001-03-16
Career Bank Co Ltd,2001-03-16
3PC Investment Trust Plc,2001-03-16
Transfield Services Ltd,2001-03-16
Eclat Textile Co Ltd,2001-03-17
Sitka Health Fund VCT PLC,2001-03-19
Index Corp,2001-03-19
Real Affinity PLC,2001-03-19
SAM Smart Energy AG,2001-03-19
Sequelsoft India Ltd,2001-03-19
Liontrust Knowledge Economy,2001-03-20
Santak Holdings Ltd,2001-03-20
Verisity Ltd,2001-03-20
Datalogic SpA,2001-03-21
EPS Capital Corp,2001-03-21
Fitco Metal Industry SA,2001-03-21
Henderson Absolute Return Ltd,2001-03-21
Vistatech Corp,2001-03-21
Innovision,2001-03-22
Teletrader AG,2001-03-22
Wyatt Group PLC,2001-03-22
Daewoo International Corp,2001-03-23
Daewoo Engineering & Constr,2001-03-23
Morley Absolute Growth,2001-03-23
Sino Land Co Ltd-Hotel Ops,2001-03-23
Novatek Microelectronics Corp,2001-03-24
Eastern Asia Technology Ltd,2001-03-25
Andromed Inc,2001-03-26
Chengdu Top Sci-Tech Co Ltd,2001-03-26
ebisdot.com inc,2001-03-26
Nestos SA,2001-03-26
OMG PLC,2001-03-26
Recrm Research Co Ltd,2001-03-26
Tempus Corp,2001-03-26
United Food Holdings Ltd,2001-03-26
Agere Systems Inc,2001-03-27
Envi Mgmt Solutions Inc,2001-03-27
Kimoce,2001-03-27
Nuveen California Dividend,2001-03-27
Nuveen NJ Div Avd Muni Fund,2001-03-27
Nuveen NY Div Adv Muni Fund 2,2001-03-27
Nuveen Ohio Div Adv Muni Fund,2001-03-27
Nuveen PA Div Adv Mun Fund,2001-03-27
Nuveen Div Adv Muni Fund 2,2001-03-27
Michael Page Group(Interim),2001-03-27
iAsia Technology Ltd,2001-03-28
Knusford Berhad,2001-03-28
Mandalay Resources Corp,2001-03-28
Mountainview Energy Ltd,2001-03-28
Oculus Ltd,2001-03-28
Triplan AG,2001-03-28
M21 Technology Ltd,2001-03-29
Aikbee Resources Bhd,2001-03-30
Aso Foam Crete Co Ltd,2001-03-30
Century Logistics Holdings Bhd,2001-03-30
China Medical Science Ltd,2001-03-30
Digitech,2001-03-30
Edaran Digital Systems Bhd,2001-03-30
Japan Future Information,2001-03-30
Nordex AG(Babcock Borsig AG),2001-03-30
Sato Foods Co Ltd,2001-03-30
zed.i solutions inc,2001-03-30
St Galler Kantonalbank AG,2001-03-31
Iberia Lineas Aereas de Espana,2001-04-01
Asiatravel.com Holdings Ltd,2001-04-02
Hedgefirst Ltd,2001-04-02
Leggmason Investors Strategic,2001-04-02
Sinbon Electronics Co Ltd,2001-04-02
Transcend Information Inc,2001-04-02
Essendon Solutions Inc,2001-04-03
Marlborough Stirling PLC,2001-04-03
Taiyo Elec Co Ltd,2001-04-03
Vardas SA,2001-04-03
BFS US Spacial Opportunities,2001-04-04
British Smaller Techology VCT,2001-04-04
Downing Classic VCT3 PLC,2001-04-04
Indofarma Tbk PT,2001-04-04
Select Medical Corp,2001-04-04
Farmatic Biotech Energy AG,2001-04-05
Foncia Groupe SA,2001-04-05
Guizhou Panjiang Refined Coal,2001-04-05
Minera Capital Corporation,2001-04-05
Pennine Downing AIM VCT2 PLC,2001-04-05
Proven Media VCT Plc,2001-04-05
Greek Organisation Of Football,2001-04-06
Space Shower Networks Inc,2001-04-06
Unibrain SA,2001-04-06
Avid Electronics Corp,2001-04-09
Gold Wo Intl Hldg Ltd,2001-04-09
Imap Technologies Ltd,2001-04-09
King Yuan Electronics Co Ltd,2001-04-09
Luen Tai Group Ltd,2001-04-09
PC Medics Group Plc,2001-04-09
Revolve Capital Corp,2001-04-09
Shamrock Logistics LP,2001-04-09
SKI Corp,2001-04-09
Zena Capital Corp,2001-04-09
Soken Chemical & Engineering,2001-04-10
Citadel HYTES Fund,2001-04-11
Retirement Residences REIT,2001-04-11
Stream Group PLC,2001-04-11
Yew Sang Hong Holdings Ltd,2001-04-11
AorTech International PLC,2001-04-12
Globe International Ltd,2001-04-12
Prime New Energy AG,2001-04-12
Sentry Select Capital Inc,2001-04-12
WOWOW Inc,2001-04-12
USEN Corp,2001-04-12
Dream Technologies Corp,2001-04-13
Eurasia Travel Co Ltd,2001-04-13
Qinghai Baichunlu Co Ltd,2001-04-13
Corporate Synergy Holdings PLC,2001-04-16
DoubleClick Japan Inc,2001-04-16
Panva Gas Holdings Ltd,2001-04-17
Prefco Enterprises Inc,2001-04-17
Heiroku Co Ltd,2001-04-18
Lattice Capital Corp,2001-04-18
Beijing Ufsoft Co Ltd,2001-04-19
Hamill Resources Ltd,2001-04-19
Hubei Qianjiang Pharm Co Ltd,2001-04-19
Old Sun Resources Ltd,2001-04-19
Wireless Capital Corp,2001-04-19
Jessian Capital Corp,2001-04-20
SYSCOM Group,2001-04-22
Aquila Inc(Utilicorp United),2001-04-23
Jiangsu Nandasoft Technology,2001-04-23
Kopitime Dot.com Tbk PT,2001-04-23
TeleEye Holdings Ltd,2001-04-23
Walloper Gold Resources Ltd,2001-04-23
Halladale Group PLC,2001-04-24
Mobicon Group Ltd,2001-04-24
Senao International Co Ltd,2001-04-24
LG Chem Ltd,2001-04-25
LG Household&Health Care Ltd,2001-04-25
Sunord Chemical Group Ltd,2001-04-25
BLUeBULL AG,2001-04-26
China Railway Erju Co Ltd,2001-04-26
Trioptimum Capital Corp,2001-04-26
Mercury Recycling Group PLC,2001-04-27
World Multimedia Industries,2001-04-27
Epistar Corp,2001-04-28
Energy Savings Income Fund,2001-04-30
Reliant Resources Inc,2001-04-30
Shenzhen Taitai Pharm Co Ltd,2001-04-30
Tianjin Zhongxin Pharm Group,2001-04-30
Briazz Inc,2001-05-01
Cyntec Co Ltd,2001-05-02
Simplex Solutions Inc,2001-05-02
Acces Industrie SA,2001-05-03
Semco Technologies Inc,2001-05-03
Abenteuer Resources Corp,2001-05-04
Entertainment Royalties Inc,2001-05-04
KComs Co Ltd,2001-05-04
Golden Dragon Group(Hldgs)Ltd,2001-05-07
XinAo Gas,2001-05-07
Maverick Entertainment Group,2001-05-08
MoneyGuru Group PLC,2001-05-08
Taser International Inc,2001-05-08
Unidux Electronics Ltd,2001-05-08
Enzer Corp Ltd,2001-05-09
INNODIGITAL Co Ltd,2001-05-09
Proactive Sports Management,2001-05-09
Lottomatica SpA,2001-05-10
Q9 Technology Holdings Ltd,2001-05-10
TME Group Pty Ltd,2001-05-10
Triax CaRTS Trust,2001-05-10
Karma Capital Corp,2001-05-11
Solium Capital Inc,2001-05-11
Phoenix Precision Tech Corp,2001-05-12
BVIC,2001-05-14
Capalta Inc,2001-05-14
Jilin Province Huinan,2001-05-14
Kinder Morgan Mgmt LLC,2001-05-14
Macarthur Coal Ltd,2001-05-14
Magistral Biotech Inc,2001-05-14
Imprint Search & Selection PLC,2001-05-15
Pursuit Dynamics PLC,2001-05-15
Sanko Inc,2001-05-15
Satyam Computer Services Ltd,2001-05-15
Ulric de Varens,2001-05-15
Capcon Holdings Plc,2001-05-16
Norelco Centreline Hldgs Ltd,2001-05-16
Sinotronics Holdings Ltd,2001-05-16
Golar LNG Ltd,2001-05-16
Bioland Ltd,2001-05-17
Fuso Chemical Co Ltd,2001-05-17
Global Power Equipment Group,2001-05-17
Instinet Group Inc,2001-05-17
Kura Corp,2001-05-17
Man Alternative Invest Ltd,2001-05-17
Northland Systems Training Inc,2001-05-17
Standard Life Europn Privt Eqt,2001-05-17
Sunyang Tech Co Ltd,2001-05-17
Tellium Inc,2001-05-17
Vema BV,2001-05-17
HOGA.PL SA,2001-05-18
Marquette Capital Corp,2001-05-18
Property Income & Growth Fund,2001-05-18
Siderca SAIC,2001-05-18
Cytomyx Ltd,2001-05-21
Inditex SA,2001-05-21
Oslo Bors Holding ASA,2001-05-21
Peabody Energy Corp,2001-05-21
ServiceWare Corp,2001-05-21
Tianjin Tejing Hydraulics Co,2001-05-21
Database Communications Inc,2001-05-22
Feya Technologies Co Ltd,2001-05-22
Legend Capital Corp,2001-05-22
Nanjing Chenguang Aerospace,2001-05-22
Samco International Inc,2001-05-22
Smith & Wollensky Rntnt Grp,2001-05-22
Tianjin Tianyao Pharm Co Ltd,2001-05-22
Tikit Group PLC,2001-05-22
Creation Card Information Sys,2001-05-23
Guangdong Rongtai Industry Co,2001-05-23
I Viaggi del Ventaglio SpA,2001-05-23
Long Lon Fiber Co Ltd,2001-05-23
MLS Firmware SA,2001-05-23
Medical Ventures Corp,2001-05-23
New Star Enhanced Income Trust,2001-05-23
Riverhill Holdings Ltd,2001-05-23
Shining Building Business Co,2001-05-23
Black Media Co Ltd,2001-05-24
Cohen & Steers Adv Inc Fund In,2001-05-24
Rojam Ent Hldg Ltd,2001-05-24
Surface Mount Technology,2001-05-24
Blue Chip Value Fund,2001-05-25
Gansu Ronghua Ind Grp Co Ltd,2001-05-25
Mitsui Knowledge Industry,2001-05-25
AP Oil International Ltd,2001-05-28
Gateway Enterprises Ltd,2001-05-28
Yamato Foods Co Ltd,2001-05-28
Atlantic Global Plc,2001-05-29
BTS Group AB,2001-05-29
Uniboss Inzentech Corp,2001-05-29
Mueller - Die lila Logistik AG,2001-05-30
Soft99 Corp,2001-05-30
D Carnegie & Co AB,2001-05-31
Jupiter Financial & Income,2001-05-31
Nexo SA,2001-05-31
Consorte Group ASA,2001-06-01
Digital China Holdings Ltd,2001-06-01
Longview Petroleum Corp,2001-06-01
SNP Split Corp.,2001-06-01
Shih Wei Navigation Co Ltd,2001-06-01
Brain Resource Co Ltd,2001-06-04
Colorland Animation Ltd,2001-06-04
Intelligent Wave Inc,2001-06-04
MRC Holdings Ltd,2001-06-04
Abinger Investments Plc,2001-06-05
Adherex Technologies Inc,2001-06-05
CLC AG,2001-06-05
Marusan-Ai Co Ltd,2001-06-05
Unilab Corp,2001-06-05
Bioinvent International AB,2001-06-06
Collins and Hayes Group PLC,2001-06-06
en-japan inc,2001-06-06
Prime Investments Holdings Ltd,2001-06-06
FullCast Co Ltd,2001-06-06
Alliance Data Systems Corp,2001-06-07
EmdexTrade Plc,2001-06-07
Koei Net Co,2001-06-07
Millimages SA,2001-06-07
PULSION Medical Systems AG,2001-06-07
Torch Offshore Inc,2001-06-07
United Surgical Partners Intl,2001-06-07
Air Dolomiti SpA,2001-06-08
Aud Domatec,2001-06-08
Bhakti Capital Indonesia,2001-06-08
Mehir Holdings SA,2001-06-08
Fraport AG,2001-06-10
Avic Technologies Ltd,2001-06-11
Gateway Capital Corp,2001-06-11
GranitiFiandre SpA,2001-06-11
Leitrim Group Inc,2001-06-11
Seneca Equities Corp,2001-06-11
Sony Commun Network Corp,2001-06-11
Willis Group Holdings Ltd,2001-06-11
Datronix Holdings Ltd,2001-06-12
OBEA SA,2001-06-12
Kraft Foods Inc,2001-06-12
Nexans SA,2001-06-12
World of Medicine AG,2001-06-12
General Maritime Corp,2001-06-12
Carrere Groupe SA,2001-06-13
Creatis SA,2001-06-13
FMC Technologies Inc,2001-06-13
Junex Inc,2001-06-13
Odyssey Re Holdings Corp,2001-06-13
Tosei Engineering Corp,2001-06-13
Distribuidora De Gas Petroleo,2001-06-13
Xinjiang Tianhong Papermaking,2001-06-13
Canada Dominion Res LP VII,2001-06-14
Friends Provident,2001-06-14
Shanghai Jiaoda Onlly Co Ltd,2001-06-14
Biesse SpA,2001-06-15
Can Do Co Ltd,2001-06-15
CRPCE,2001-06-15
Coastport Capital Inc,2001-06-15
Daeyu Orchid Indonesia PT,2001-06-15
Medicon Hellas SA,2001-06-15
Meriden Group PLC,2001-06-15
Jiangxi Changhe Automobile Co,2001-06-16
Danware Data A/S,2001-06-18
Era Info & Entertainment Ltd,2001-06-18
Gaga Communications Inc,2001-06-18
My Venture Inc,2001-06-18
The Princeton Review Inc,2001-06-18
RNB Retail & Brands AB,2001-06-18
Statoil ASA,2001-06-18
Vista Investments Inc,2001-06-18
X-Tal Minerals Corp,2001-06-18
Erez Inc,2001-06-19
Essanelle Hair Group AG,2001-06-19
Essex Bio-Technology Ltd,2001-06-19
Fischer Tech Ltd,2001-06-19
Generale de Sante SA,2001-06-19
Mani Inc,2001-06-19
Phoenix Cos Inc,2001-06-19
Vitrolife AB,2001-06-19
Docpharma NV,2001-06-20
Elite Capital Corp,2001-06-20
Multilink Technology Corp,2001-06-20
Solarparc AG,2001-06-20
Softship AG,2001-06-20
Amplifon SpA,2001-06-21
Andritz AG,2001-06-21
Betanet SA,2001-06-21
Domstein AS,2001-06-21
GW Pharmaceuticals PLC,2001-06-21
JCDecaux SA,2001-06-21
Nomatica SA,2001-06-21
MediaTek Inc,2001-06-21
AS Groupe,2001-06-22
Wahana Phonix Mandiri Tbk PT,2001-06-22
Millepede International Ltd,2001-06-22
Real Estate Opportunities PLC,2001-06-22
NSI Inc,2001-06-23
PHS Group PLC,2001-06-25
Quicksilver Ventures Inc,2001-06-25
Temenos SA,2001-06-25
Top Global Ltd,2001-06-25
Umweltbank AG,2001-06-25
LG Petrochemical Co Ltd,2001-06-26
BioLife Sciences Plc,2001-06-26
DA Consortium Inc,2001-06-26
Galyan's Trading Co Inc,2001-06-26
Pimco CA Mun Inc Fund,2001-06-26
Pimco Municipal Income Fund,2001-06-26
Pimco NY Mun Inc Fund,2001-06-26
Afone SA,2001-06-27
B2B Trust,2001-06-27
Corac Group PLC,2001-06-27
O&Y RE Investment Trust,2001-06-27
Oxus Mining PLC,2001-06-27
RoadShow Holdings Ltd,2001-06-27
ReLODE Ltd,2001-06-27
Sougou Shouken Co Ltd,2001-06-27
Aberdeen SCOTS Trust,2001-06-28
City Pacific Ltd,2001-06-28
Coventry Charter Corporation,2001-06-28
Creststreet 2001 LP,2001-06-28
EPS Co Ltd,2001-06-28
Lidco Group PLC,2001-06-28
Monolithic System Tech Inc,2001-06-28
Forefront Intl Hldg Ltd,2001-06-29
Giacomelli Sport Group SpA,2001-06-29
Itway SpA,2001-06-29
Parkman Group Ltd,2001-06-29
Planex Communications Inc,2001-06-29
SEAMARK Asset Management Ltd.,2001-06-29
Acta Holding ASA,2001-07-02
Coliseum Group Plc,2001-07-02
Inicis Co Ltd,2001-07-02
Wizard Soft Co Ltd,2001-07-02
Willas-Array Electn Hldg Ltd,2001-07-02
Blazepoint Group Plc,2001-07-03
Davide Campari-Milano SpA,2001-07-03
Matsushita Electric Works IS,2001-07-03
Raydan Manufacturing Inc,2001-07-03
Belco International Co Ltd,2001-07-04
Kimia Farma Tbk PT,2001-07-04
Admiral Sportwetten AG,2001-07-05
Euronext NV,2001-07-05
Goldigit Atom-Tech Hldg Ltd,2001-07-05
MRF 2001 Limited Partnership,2001-07-05
Schem Co Ltd,2001-07-05
SOLXYZ Co Ltd,2001-07-05
AWB Ltd,2001-07-06
Kitoku Shinryo Co Ltd,2001-07-06
Artiza Networks Inc,2001-07-09
BFS Managed Properties Ltd,2001-07-09
Glenwood Ventures Inc,2001-07-09
OMNItech Capital Corp,2001-07-09
Sysage Technology,2001-07-09
Akaei,2001-07-10
Cyers Co Ltd,2001-07-10
Inti,2001-07-10
Normark Corp,2001-07-10
Tessi SA,2001-07-10
Triple G Systems Group Inc,2001-07-10
Income Streams III Corp,2001-07-11
Jenex Corp,2001-07-11
MG Home Co Ltd,2001-07-11
Neptune Tech&Bioressources Inc,2001-07-11
Santec Corp,2001-07-11
Alltracel Pharmaceuticals Plc,2001-07-12
CMP 2001 Resource LP,2001-07-12
EnviroMission Ltd,2001-07-12
GP NanoTechnology Group Ltd,2001-07-12
SR Europe Investment Trust Plc,2001-07-12
Wooshin Systems Co Ltd,2001-07-12
China Petroleum & Chem Corp,2001-07-12
Asia Kapitalindo Securities,2001-07-13
Bank Eksekutif Intl Tbk PT,2001-07-13
Interactive Digital Solutions,2001-07-13
Just planning Inc,2001-07-13
Securinfor,2001-07-13
Tully's Coffee Japan Co Ltd,2001-07-13
Watford Leisure PLC,2001-07-13
Wright Medical Group Inc,2001-07-13
Everpride Biopharmaceutical Co,2001-07-16
B M Intelligence International,2001-07-16
McDonald's Co(Japan)Ltd,2001-07-16
Motor Oil(Hellas)Corinth,2001-07-16
Prestige International Inc,2001-07-16
QED Corp Ltd,2001-07-16
Adomos SA,2001-07-17
Arwana Citramulia Tbk PT,2001-07-17
Canopus Co Ltd,2001-07-17
Ezyimage Ltd,2001-07-17
Lapindo International Tbk PT,2001-07-17
Asgent Inc,2001-07-18
Chemtrade Logistics Income,2001-07-18
Euro Asia Agricultural Hldg,2001-07-18
